2015-10-03	412288
2015-10-04	368888
2015-10-05	344950
2015-10-06	373268
2015-10-07	390345
2015-10-08	406008
2015-10-09	402019
2015-10-10	432405
2015-10-11	381430
2015-10-12	329127
2015-10-13	378340
2015-10-14	392406
2015-10-15	406013
2015-10-16	429257
2015-10-17	459102
2015-10-18	404083
2015-10-19	366916
2015-10-20	377041
2015-10-21	388871
2015-10-22	409866
2015-10-23	427127
2015-10-24	436807
2015-10-25	394101
2015-10-26	356787
2015-10-27	381024
2015-10-28	386451
2015-10-29	401619
2015-10-30	427248
2015-10-31	441566
2015-11-01	392232
2015-11-02	351073
2015-11-03	365012
2015-11-04	383191
2015-11-05	400942
2015-11-06	418107
2015-11-07	443208
2015-11-08	396950
2015-11-09	352521
2015-11-10	376802
2015-11-11	372225
2015-11-12	404953
2015-11-13	425995
2015-11-14	446998
2015-11-15	385769
2015-11-16	347315
2015-11-17	383875
2015-11-18	390540
2015-11-19	393305
2015-11-20	421223
2015-11-21	439354
2015-11-22	380918
2015-11-23	365709
2015-11-24	376795
2015-11-25	359213
2015-11-26	243548
2015-11-27	273955
2015-11-28	343056
2015-11-29	336159
2015-11-30	346756
2015-12-01	373633
2015-12-02	378996
2015-12-03	412273
2015-12-04	430211
2015-12-05	450539
2015-12-06	403547
2015-12-07	370960
2015-12-08	380869
2015-12-09	391124
2015-12-10	404498
2015-12-11	427066
2015-12-12	438974
2015-12-13	382345
2015-12-14	369411
2015-12-15	395964
2015-12-16	416941
2015-12-17	417453
2015-12-18	457351
2015-12-19	461515
2015-12-20	389362
2015-12-21	347067
2015-12-22	354742
2015-12-23	339770
2015-12-24	297530
2015-12-25	189041
2015-12-26	236013
2015-12-27	270736
2015-12-28	301053
2015-12-29	311408
2015-12-30	318107
2015-12-31	342349
2016-01-01	2363
2016-02-02	16
2016-08-15	10
2016-10-05	1
2016-10-12	1
2016-11-03	2
2022-12-20	1
2253-08-23	6
