2015-10-08	49212
2015-10-09	58951
2015-10-10	62901
2015-10-11	55439
2015-10-12	36741
2015-10-13	42696
2015-10-14	44900
2015-10-15	49380
2015-10-16	58045
2015-10-17	68569
2015-10-18	59542
2015-10-19	43078
2015-10-20	43020
2015-10-21	44804
2015-10-22	48537
2015-10-23	58262
2015-10-24	67153
2015-10-25	56092
2015-10-26	42074
2015-10-27	43126
2015-10-28	51020
2015-10-29	49511
2015-10-30	63089
2015-10-31	72126
2015-11-01	63038
2015-11-02	42274
2015-11-03	40408
2015-11-04	43917
2015-11-05	49775
2015-11-06	56110
2015-11-07	66301
2015-11-08	56340
2015-11-09	41367
2015-11-10	47420
2015-11-11	42200
2015-11-12	49327
2015-11-13	59966
2015-11-14	70022
2015-11-15	56946
2015-11-16	41346
2015-11-17	44591
2015-11-18	45431
2015-11-19	56439
2015-11-20	59424
2015-11-21	68207
2015-11-22	57047
2015-11-23	45591
2015-11-24	46515
2015-11-25	50926
2015-11-26	48746
2015-11-27	42180
2015-11-28	49643
2015-11-29	48029
2015-11-30	41951
2015-12-01	47241
2015-12-02	46936
2015-12-03	51484
2015-12-04	58889
2015-12-05	67664
2015-12-06	56265
2015-12-07	42506
2015-12-08	44228
2015-12-09	46835
2015-12-10	50584
2015-12-11	59566
2015-12-12	67732
2015-12-13	59149
2015-12-14	46000
2015-12-15	46177
2015-12-16	50960
2015-12-17	57646
2015-12-18	67207
2015-12-19	73172
2015-12-20	59310
2015-12-21	45585
2015-12-22	47144
2015-12-23	52654
2015-12-24	56248
2015-12-25	39454
2015-12-26	39257
2015-12-27	39823
2015-12-28	38582
2015-12-29	38299
2015-12-30	44490
2015-12-31	66576
2016-01-01	1127
2021-04-03	2
