2016-05-28	57265
2016-05-29	50109
2016-05-30	37049
2016-05-31	39387
2016-06-01	42869
2016-06-02	46339
2016-06-03	54391
2016-06-04	66186
2016-06-05	51552
2016-06-06	38993
2016-06-07	40615
2016-06-08	47278
2016-06-09	45042
2016-06-10	50795
2016-06-11	59278
2016-06-12	48480
2016-06-13	37941
2016-06-14	37737
2016-06-15	42177
2016-06-16	45686
2016-06-17	52327
2016-06-18	60909
2016-06-19	52528
2016-06-20	38499
2016-06-21	39289
2016-06-22	41869
2016-06-23	45032
2016-06-24	50677
2016-06-25	58952
2016-06-26	51363
2016-06-27	39832
2016-06-28	37497
2016-06-29	38168
2016-06-30	42425
2016-07-01	48322
2016-07-02	46427
2016-07-03	41278
2016-07-04	37722
2016-07-05	36540
2016-07-06	30339
2016-07-07	39134
2016-07-08	45842
2016-07-09	52710
2016-07-10	44746
2016-07-11	34316
2016-07-12	34946
2016-07-13	38870
2016-07-14	42025
2016-07-15	48453
2016-07-16	56296
2016-07-17	48064
2016-07-18	37181
2016-07-19	35325
2016-07-20	37829
2016-07-21	41383
2016-07-22	48816
2016-07-23	54436
2016-07-24	46205
2016-07-25	37987
2016-07-26	36576
2016-07-27	38636
2016-07-28	42979
2016-07-29	47642
2016-07-30	56753
2016-07-31	44732
2016-08-01	35850
2016-08-02	37003
2016-08-03	38862
2016-08-04	41787
2016-08-05	46396
2016-08-06	52693
2016-08-07	44964
2016-08-08	33379
2016-08-09	34940
2016-08-10	38044
2016-08-11	42518
2016-08-12	48939
2016-08-13	55274
2016-08-14	45042
2016-08-15	35342
2016-08-16	35548
2016-08-17	36971
2016-08-18	39257
2016-08-19	46438
2016-08-20	51976
2016-08-21	44883
2016-08-22	32071
2016-08-23	32399
2016-08-24	34444
2016-08-25	37930
2016-08-26	42258
2016-08-27	47699
2016-08-28	40702
2016-08-29	30704
2016-08-30	30338
2016-08-31	33024
2016-09-01	37645
2016-09-02	40663
2016-09-03	41460
2016-09-04	36926
2016-09-05	28977
2016-09-06	32289
2016-09-07	34362
2016-09-08	38237
2016-09-09	44445
2016-09-10	50782
2016-09-11	41266
2016-09-12	26304
2016-09-13	31938
2016-09-14	36819
2016-09-15	38601
2016-09-16	43180
2016-09-17	50595
2016-09-18	41573
2016-09-19	34034
2016-09-20	33684
2016-09-21	35084
2016-09-22	38391
2016-09-23	44341
2016-09-24	50841
2016-09-25	40956
2016-09-26	32165
2016-09-27	32410
2016-09-28	36812
2016-09-29	38613
2016-09-30	48980
2016-10-01	50873
2016-10-02	41637
2016-10-03	30983
2016-10-04	31040
2016-10-05	35949
2016-10-06	38825
2016-10-07	44613
2016-10-08	53161
2016-10-09	42916
2016-10-10	28695
2016-10-11	33229
2016-10-12	31784
2016-10-13	38542
2016-10-14	44966
2016-10-15	51664
2016-10-16	42091
2016-10-17	31799
2016-10-18	33411
2016-10-19	35911
2016-10-20	39205
2016-10-21	46276
2016-10-22	52160
2016-10-23	41260
2016-10-24	32843
2016-10-25	35734
2016-10-26	37347
2016-10-27	42928
2016-10-28	46910
2016-10-29	52386
2016-10-30	47707
2016-10-31	35727
2016-11-01	36155
2016-11-02	35388
2016-11-03	39459
2016-11-04	45295
2016-11-05	49691
2016-11-06	40691
2016-11-07	32507
2016-11-08	30389
2016-11-09	36401
2016-11-10	38427
2016-11-11	43210
2016-11-12	48187
2016-11-13	40236
2016-11-14	32689
2016-11-15	35589
2016-11-16	35690
2016-11-17	38621
2016-11-18	45088
2016-11-19	51113
2016-11-20	42889
2016-11-21	35840
2016-11-22	37365
2016-11-23	39361
2016-11-24	34367
2016-11-25	30693
2016-11-26	36675
2016-11-27	33876
2016-11-28	30403
2016-11-29	34598
2016-11-30	37321
2016-12-01	39540
2016-12-02	45576
2016-12-03	50209
2016-12-04	39922
2016-12-05	33427
2016-12-06	39221
2016-12-07	36563
2016-12-08	39861
2016-12-09	48307
2016-12-10	52296
2016-12-11	40533
2016-12-12	33899
2016-12-13	34984
2016-12-14	38574
2016-12-15	46087
2016-12-16	51133
2016-12-17	48264
2016-12-18	42249
2016-12-19	37711
2016-12-20	37990
2016-12-21	38920
2016-12-22	40663
2016-12-23	43206
2016-12-24	40745
2016-12-25	26502
2016-12-26	23392
2016-12-27	26384
2016-12-28	30525
2016-12-29	31432
2016-12-30	39398
2016-12-31	46645
