2015-06-13	140247
2015-06-14	127899
2015-06-15	137361
2015-06-16	141176
2015-06-17	146297
2015-06-18	153221
2015-06-19	153364
2015-06-20	140349
2015-06-21	125314
2015-06-22	125045
2015-06-23	146998
2015-06-24	144552
2015-06-25	153185
2015-06-26	149333
2015-06-27	176872
2015-06-28	127443
2015-06-29	119930
2015-06-30	124907
2015-07-01	135175
2015-07-02	128796
2015-07-03	101997
2015-07-04	95843
2015-07-05	100182
2015-07-06	108162
2015-07-07	127994
2015-07-08	136981
2015-07-09	154918
2015-07-10	145996
2015-07-11	147156
2015-07-12	132941
2015-07-13	123601
2015-07-14	142513
2015-07-15	156273
2015-07-16	155878
2015-07-17	152500
2015-07-18	158876
2015-07-19	145235
2015-07-20	142847
2015-07-21	147303
2015-07-22	153096
2015-07-23	160358
2015-07-24	158918
2015-07-25	151854
2015-07-26	135990
2015-07-27	132925
2015-07-28	151135
2015-07-29	162120
2015-07-30	179356
2015-07-31	167544
2015-08-01	180821
2015-08-02	159842
2015-08-03	155957
2015-08-04	170748
2015-08-05	174992
2015-08-06	181017
2015-08-07	183548
2015-08-08	162893
2015-08-09	148847
2015-08-10	146879
2015-08-11	175943
2015-08-12	169574
2015-08-13	177220
2015-08-14	181908
2015-08-15	176754
2015-08-16	160055
2015-08-17	157832
2015-08-18	169931
2015-08-19	177438
2015-08-20	187111
2015-08-21	189072
2015-08-22	180732
2015-08-23	160462
2015-08-24	153490
2015-08-25	161936
2015-08-26	167877
2015-08-27	176699
2015-08-28	183480
2015-08-29	180359
2015-08-30	168956
2015-08-31	160708
2015-09-01	195918
2015-09-02	204324
2015-09-03	216933
2015-09-04	223478
2015-09-05	209028
2015-09-06	195180
2015-09-07	169494
2015-09-08	215946
2015-09-09	237928
2015-09-10	283250
2015-09-11	257625
2015-09-12	268095
2015-09-13	226351
2015-09-14	191246
2015-09-15	206879
2015-09-16	235052
2015-09-17	245776
2015-09-18	259636
2015-09-19	261851
2015-09-20	225865
2015-09-21	202022
2015-09-22	197743
2015-09-23	187929
2015-09-24	204134
2015-09-25	227387
2015-09-26	257527
2015-09-27	221422
2015-09-28	192274
2015-09-29	210835
2015-09-30	223298
2015-10-01	294140
2015-10-02	357535
2015-10-03	293877
2015-10-04	245966
2015-10-05	225829
2015-10-06	238086
2015-10-07	259987
2015-10-08	280463
2015-10-09	307035
2015-10-10	289144
2015-10-11	256951
2015-10-12	213584
2015-10-13	249101
2015-10-14	259475
2015-10-15	282461
2015-10-16	308159
2015-10-17	311542
2015-10-18	276510
2015-10-19	253209
2015-10-20	251600
2015-10-21	262690
2015-10-22	284296
2015-10-23	309659
2015-10-24	310935
2015-10-25	268018
2015-10-26	246259
2015-10-27	257450
2015-10-28	321912
2015-10-29	293479
2015-10-30	326825
2015-10-31	336360
2015-11-01	300325
2015-11-02	246175
2015-11-03	248887
2015-11-04	268612
2015-11-05	295897
2015-11-06	307953
2015-11-07	311916
2015-11-08	273249
2015-11-09	251183
2015-11-10	302562
2015-11-11	261488
2015-11-12	298435
2015-11-13	323009
2015-11-14	333435
2015-11-15	280148
2015-11-16	249536
2015-11-17	270888
2015-11-18	280993
2015-11-19	352155
2015-11-20	325303
2015-11-21	325890
2015-11-22	277249
2015-11-23	273564
2015-11-24	283114
2015-11-25	280873
2015-11-26	236551
2015-11-27	212675
2015-11-28	246700
2015-11-29	239005
2015-11-30	258742
2015-12-01	300491
2015-12-02	295322
2015-12-03	306438
2015-12-04	329186
2015-12-05	323020
2015-12-06	279285
2015-12-07	271110
2015-12-08	287326
2015-12-09	295253
2015-12-10	312810
2015-12-11	335868
2015-12-12	335418
2015-12-13	280377
2015-12-14	284541
2015-12-15	286903
2015-12-16	311749
2015-12-17	365010
2015-12-18	362323
2015-12-19	354108
2015-12-20	292126
2015-12-21	262636
2015-12-22	274540
2015-12-23	290944
2015-12-24	240893
2015-12-25	200428
2015-12-26	193476
2015-12-27	210632
2015-12-28	220676
2015-12-29	227555
2015-12-30	238784
2015-12-31	255762
